,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
33,nv,smoothed_wearing_mask,2020-10-13,2020-12-09,57,87.8461998,0.7424939,1936.6417,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-13,2020-12-09,57,93.4243084,0.2329476,11321.0014,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-13,2020-12-09,57,85.6932684,0.3654452,9180.0005,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-13,2020-12-09,57,78.4345083,0.699108,3460.8121,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-13,2020-12-09,57,89.8958144,0.4793611,3952.8951,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-13,2020-12-09,57,87.7214384,0.3120254,11063.0077,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-13,2020-12-09,57,93.6003884,0.7899193,959.988,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-13,2020-12-09,57,83.2819014,0.5540286,4536.0016,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-13,2020-12-09,57,68.4610319,1.5341788,917.3582,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-13,2020-12-09,57,81.3397092,0.5437523,5133.562,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-13,2020-12-09,57,86.4598123,0.2708746,15955.2094,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-13,2020-12-09,57,83.2702967,0.7154291,2721.7309,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-13,2020-12-09,57,90.2316212,0.3527253,7084.4797,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-13,2020-12-09,57,93.6015865,0.8894667,757.0004,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-13,2020-12-09,57,91.1894061,0.3541463,6405.9597,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-13,2020-12-09,57,87.193416,0.4406827,5749.9614,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-13,2020-12-09,57,85.5722036,0.7790379,2034.3025,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-13,2020-12-09,57,59.8994958,1.9518453,630.4958,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-14,2020-12-09,56,80.7692308,1.4749327,714.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-14,2020-12-09,56,83.8133886,0.6351345,3363.0852,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-14,2020-12-09,56,85.3138581,0.7348063,2320.5001,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-14,2020-12-09,56,86.5206829,0.4970209,4721.0493,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-14,2020-12-09,56,91.3604594,0.2059708,18605.3482,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-14,2020-12-09,56,87.0524374,0.4877964,4736.874,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-14,2020-12-09,56,94.408082,0.3876555,3513.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-14,2020-12-09,56,97.7699531,0.716251,425.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-14,2020-12-09,56,93.0820611,0.7842382,1047.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-14,2020-12-09,56,84.6621892,0.2954694,14873.9996,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-14,2020-12-09,56,81.6735051,0.5132532,5681.9476,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-14,2020-12-09,56,92.5742574,0.870106,908.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-14,2020-12-09,56,78.0358559,0.724005,3269.8313,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-14,2020-12-09,56,74.6709596,1.0401756,1748.0631,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-14,2020-12-09,56,88.4372044,0.3414085,8773.0226,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-14,2020-12-09,56,84.5558195,0.4937341,5357.0059,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-14,2020-12-09,56,81.0698352,0.7659407,2615.9133,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-14,2020-12-09,56,87.2128696,0.5662442,3478.1332,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-14,2020-12-09,56,81.0066027,0.7127087,3028.9977,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-14,2020-12-09,56,93.9906437,0.3466625,4700.011,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-14,2020-12-09,56,93.114042,0.4330523,3418.9976,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-14,2020-12-09,56,87.2586901,0.8382576,1582.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-14,2020-12-09,56,87.1537292,0.3633558,8480.0566,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-14,2020-12-09,56,88.1514894,0.5190048,3877.49,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-14,2020-12-09,56,80.398248,0.5962761,4432.4782,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-14,2020-12-09,56,79.2807533,0.9144057,1964.5536,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-14,2020-12-09,56,82.9235237,0.9943704,1432.1206,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-14,2020-12-09,56,86.2479181,0.4062417,7187.0055,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-14,2020-12-09,56,73.202202,1.5971901,768.9711,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-14,2020-12-09,56,79.9053095,0.9411045,1812.9309,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-14,2020-12-09,56,88.3280857,0.7934017,1637.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-14,2020-12-09,56,92.4164057,0.3598597,5411.9979,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-14,2020-12-09,56,90.1849313,0.709766,1757.1018,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-14,2020-12-09,56,87.9797785,0.748155,1889.3487,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-14,2020-12-09,56,93.4279317,0.2352055,11099.0018,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-14,2020-12-09,56,85.6233264,0.3691963,9030.9996,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-14,2020-12-09,56,78.4852085,0.7052628,3394.8693,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-14,2020-12-09,56,90.0409491,0.4819938,3859.892,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-14,2020-12-09,56,87.3814863,0.3201607,10757.0079,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-14,2020-12-09,56,93.5774728,0.7991832,940.989,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-14,2020-12-09,56,82.911101,0.5661769,4420.0022,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-14,2020-12-09,56,67.7834917,1.5335113,928.5995,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-14,2020-12-09,56,80.8519213,0.5522725,5075.8493,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-14,2020-12-09,56,86.6177018,0.2710517,15777.3115,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-14,2020-12-09,56,83.6634221,0.7096715,2713.8256,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-14,2020-12-09,56,90.5082953,0.3530088,6893.8447,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-14,2020-12-09,56,93.8926224,0.8779231,744.0006,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-14,2020-12-09,56,91.1742232,0.3575897,6292.9616,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-14,2020-12-09,56,87.2203802,0.4465439,5589.9449,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-14,2020-12-09,56,85.2822407,0.7893927,2014.2531,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-14,2020-12-09,56,59.4744452,1.9772757,616.4884,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-15,2020-12-09,55,81.6713483,1.450993,711.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-15,2020-12-09,55,83.3580556,0.6482569,3301.0901,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-15,2020-12-09,55,85.3498179,0.7345867,2317.1787,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-15,2020-12-09,55,86.7582116,0.497204,4647.1637,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-15,2020-12-09,55,91.1931143,0.209897,18229.3808,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-15,2020-12-09,55,86.7631237,0.4938576,4708.8748,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-15,2020-12-09,55,94.2585767,0.3917681,3526.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-15,2020-12-09,55,97.8009259,0.7064034,431.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-15,2020-12-09,55,92.45,0.8358805,999.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-15,2020-12-09,55,84.7312979,0.2966737,14698.9999,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-15,2020-12-09,55,82.0902421,0.5110203,5629.9544,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-15,2020-12-09,55,93.3222958,0.8298164,905.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-15,2020-12-09,55,78.6771325,0.7199246,3236.8314,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-15,2020-12-09,55,75.2850669,1.0308212,1751.0622,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-15,2020-12-09,55,88.6858621,0.3399401,8683.0227,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-15,2020-12-09,55,84.4463355,0.4957157,5345.0064,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-15,2020-12-09,55,80.7611503,0.7730567,2599.9133,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-15,2020-12-09,55,86.8422137,0.5749922,3456.1279,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-15,2020-12-09,55,80.691233,0.720517,3001.1829,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-15,2020-12-09,55,94.3044792,0.3401207,4643.009,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-15,2020-12-09,55,93.5526756,0.4219357,3387.9981,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-15,2020-12-09,55,86.999712,0.8648234,1512.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-15,2020-12-09,55,86.9831473,0.3663105,8438.0561,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-15,2020-12-09,55,88.4153586,0.5155558,3853.5319,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-15,2020-12-09,55,80.384235,0.5979816,4409.6136,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-15,2020-12-09,55,79.4358154,0.9177564,1939.4251,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-15,2020-12-09,55,82.0827677,1.0296911,1387.1039,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-15,2020-12-09,55,86.0975623,0.4084699,7174.0057,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-15,2020-12-09,55,72.634746,1.590346,785.888,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-15,2020-12-09,55,79.8812592,0.9407343,1815.983,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-15,2020-12-09,55,88.4998586,0.7929201,1618.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-15,2020-12-09,55,92.4530066,0.3621868,5318.998,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-15,2020-12-09,55,89.8561885,0.7157937,1778.9897,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-15,2020-12-09,55,87.7856487,0.7496063,1908.2156,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-15,2020-12-09,55,93.3879516,0.2351396,11168.0017,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-15,2020-12-09,55,86.1812587,0.3648396,8946.9995,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-15,2020-12-09,55,78.3032488,0.7060667,3407.8698,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-15,2020-12-09,55,90.2597626,0.4808115,3802.8929,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-15,2020-12-09,55,87.3477637,0.3217852,10673.0079,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-15,2020-12-09,55,93.6961134,0.7982285,926.991,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-15,2020-12-09,55,83.1262975,0.5681061,4346.0021,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-15,2020-12-09,55,67.969866,1.5556742,899.576,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-15,2020-12-09,55,81.3010123,0.5522986,4983.8645,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-15,2020-12-09,55,86.803182,0.2711356,15582.3096,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-15,2020-12-09,55,83.53523,0.7122854,2710.9237,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-15,2020-12-09,55,90.4824737,0.3563835,6780.3692,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-15,2020-12-09,55,92.7586149,0.9632043,724.0008,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-15,2020-12-09,55,91.2691666,0.3578133,6223.9613,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-15,2020-12-09,55,87.421865,0.4492229,5448.9455,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-15,2020-12-09,55,85.3657532,0.7893006,2005.2529,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-15,2020-12-09,55,61.1204805,1.9585124,619.5195,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-16,2020-12-09,54,82.7809798,1.4341774,693.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-16,2020-12-09,54,83.4144955,0.6516333,3258.0941,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-16,2020-12-09,54,85.756163,0.7266887,2313.1061,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-16,2020-12-09,54,86.7150537,0.4987006,4632.0635,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-16,2020-12-09,54,90.9547341,0.2159703,17638.3798,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-16,2020-12-09,54,86.9388197,0.4945984,4641.8461,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-16,2020-12-09,54,94.012062,0.4021411,3481.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-16,2020-12-09,54,97.7272727,0.7298162,417.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-16,2020-12-09,54,93.5064595,0.7883384,977.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-16,2020-12-09,54,84.9393901,0.2968502,14517.0004,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-16,2020-12-09,54,81.5923789,0.5228547,5493.9572,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-16,2020-12-09,54,92.5652667,0.8843321,880.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-16,2020-12-09,54,78.1831701,0.7291132,3208.596,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-16,2020-12-09,54,75.0391685,1.0381908,1737.7718,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-16,2020-12-09,54,88.6854769,0.3413436,8612.0232,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-16,2020-12-09,54,84.4206552,0.4994718,5272.0061,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-16,2020-12-09,54,81.3094914,0.7715571,2552.8556,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-16,2020-12-09,54,86.6496215,0.5930838,3288.7292,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-16,2020-12-09,54,80.8857222,0.7209929,2974.1833,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-16,2020-12-09,54,94.2603152,0.3446386,4555.008,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-16,2020-12-09,54,93.6417421,0.4221494,3340.9909,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-16,2020-12-09,54,87.4701068,0.8578742,1489.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-16,2020-12-09,54,87.1241192,0.3666647,8344.0555,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-16,2020-12-09,54,88.6004565,0.5165962,3784.6095,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-16,2020-12-09,54,80.649353,0.5978224,4366.686,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-16,2020-12-09,54,79.3731429,0.9234743,1919.8045,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-16,2020-12-09,54,81.6822806,1.0438805,1373.0859,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-16,2020-12-09,54,86.131746,0.4091908,7134.0049,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-16,2020-12-09,54,73.0092381,1.5987753,770.9356,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-16,2020-12-09,54,79.8620871,0.9416061,1813.9135,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-16,2020-12-09,54,88.1570404,0.8106385,1588.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-16,2020-12-09,54,92.1778545,0.3729801,5182.9984,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-16,2020-12-09,54,90.1427112,0.7105351,1760.0177,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-16,2020-12-09,54,88.3346959,0.7424243,1869.4896,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-16,2020-12-09,54,93.0560644,0.2429116,10951.001,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-16,2020-12-09,54,86.1373233,0.3663511,8896.9995,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-16,2020-12-09,54,78.4511783,0.7091161,3361.9268,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-16,2020-12-09,54,90.1614211,0.4893817,3703.8867,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-16,2020-12-09,54,87.3216022,0.3245728,10509.0078,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-16,2020-12-09,54,93.6090213,0.8020527,929.992,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-16,2020-12-09,54,83.0089171,0.575195,4263.0025,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-16,2020-12-09,54,69.531022,1.5310357,903.7865,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-16,2020-12-09,54,80.9485463,0.5612813,4895.2626,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-16,2020-12-09,54,86.7261362,0.2756986,15145.311,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-16,2020-12-09,54,83.6689551,0.7209287,2629.0191,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-16,2020-12-09,54,90.4733878,0.3656319,6447.1989,state,fb-survey
46,vt,smoothed_wearing_mask,2020-10-16,2020-12-09,54,92.917245,0.9614109,712.0008,state,fb-survey
47,wa,smoothed_wearing_mask,2020-10-16,2020-12-09,54,91.2767687,0.3628991,6045.9668,state,fb-survey
48,wi,smoothed_wearing_mask,2020-10-16,2020-12-09,54,87.1786089,0.4579427,5329.9457,state,fb-survey
49,wv,smoothed_wearing_mask,2020-10-16,2020-12-09,54,85.2498571,0.8060761,1935.2531,state,fb-survey
50,wy,smoothed_wearing_mask,2020-10-16,2020-12-09,54,60.3477118,1.9685012,617.5295,state,fb-survey
0,ak,smoothed_wearing_mask,2020-10-17,2020-12-09,53,82.6732673,1.4244216,706.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-10-17,2020-12-09,53,83.6838866,0.6555626,3177.0951,state,fb-survey
2,ar,smoothed_wearing_mask,2020-10-17,2020-12-09,53,85.3188963,0.7472987,2242.9287,state,fb-survey
3,az,smoothed_wearing_mask,2020-10-17,2020-12-09,53,86.2717207,0.5078729,4591.7096,state,fb-survey
4,ca,smoothed_wearing_mask,2020-10-17,2020-12-09,53,91.0760149,0.2169894,17261.7899,state,fb-survey
5,co,smoothed_wearing_mask,2020-10-17,2020-12-09,53,87.0826497,0.4944613,4600.8749,state,fb-survey
6,ct,smoothed_wearing_mask,2020-10-17,2020-12-09,53,93.941564,0.403828,3490.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-10-17,2020-12-09,53,97.4390244,0.7811016,409.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-10-17,2020-12-09,53,92.7387467,0.8331993,970.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-10-17,2020-12-09,53,84.8475329,0.3002207,14263.9998,state,fb-survey
10,ga,smoothed_wearing_mask,2020-10-17,2020-12-09,53,81.940793,0.5283508,5300.9543,state,fb-survey
11,hi,smoothed_wearing_mask,2020-10-17,2020-12-09,53,92.9298643,0.8626034,883.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-10-17,2020-12-09,53,78.0322664,0.734474,3177.6538,state,fb-survey
13,id,smoothed_wearing_mask,2020-10-17,2020-12-09,53,75.4199137,1.0287872,1751.5329,state,fb-survey
14,il,smoothed_wearing_mask,2020-10-17,2020-12-09,53,88.6263784,0.3419611,8620.0227,state,fb-survey
15,in,smoothed_wearing_mask,2020-10-17,2020-12-09,53,84.5334296,0.5010917,5207.0059,state,fb-survey
16,ks,smoothed_wearing_mask,2020-10-17,2020-12-09,53,81.3154608,0.7778876,2510.8559,state,fb-survey
17,ky,smoothed_wearing_mask,2020-10-17,2020-12-09,53,86.7782918,0.5967032,3222.4186,state,fb-survey
18,la,smoothed_wearing_mask,2020-10-17,2020-12-09,53,80.5697608,0.7243887,2983.3683,state,fb-survey
19,ma,smoothed_wearing_mask,2020-10-17,2020-12-09,53,94.3965616,0.3419729,4523.008,state,fb-survey
20,md,smoothed_wearing_mask,2020-10-17,2020-12-09,53,93.9718481,0.4180085,3241.9906,state,fb-survey
21,me,smoothed_wearing_mask,2020-10-17,2020-12-09,53,87.2627943,0.8595981,1504.2234,state,fb-survey
22,mi,smoothed_wearing_mask,2020-10-17,2020-12-09,53,87.0554285,0.3686472,8292.047,state,fb-survey
23,mn,smoothed_wearing_mask,2020-10-17,2020-12-09,53,88.3890173,0.5243369,3732.901,state,fb-survey
24,mo,smoothed_wearing_mask,2020-10-17,2020-12-09,53,80.6327747,0.6054817,4259.6795,state,fb-survey
25,ms,smoothed_wearing_mask,2020-10-17,2020-12-09,53,79.1216594,0.933467,1895.804,state,fb-survey
26,mt,smoothed_wearing_mask,2020-10-17,2020-12-09,53,81.0955664,1.058523,1368.2333,state,fb-survey
27,nc,smoothed_wearing_mask,2020-10-17,2020-12-09,53,86.3120275,0.4069762,7133.0047,state,fb-survey
28,nd,smoothed_wearing_mask,2020-10-17,2020-12-09,53,72.840795,1.6029888,769.8937,state,fb-survey
29,ne,smoothed_wearing_mask,2020-10-17,2020-12-09,53,80.4509224,0.9424177,1770.8038,state,fb-survey
30,nh,smoothed_wearing_mask,2020-10-17,2020-12-09,53,88.7537493,0.785,1619.7766,state,fb-survey
31,nj,smoothed_wearing_mask,2020-10-17,2020-12-09,53,92.0223182,0.3791421,5106.9989,state,fb-survey
32,nm,smoothed_wearing_mask,2020-10-17,2020-12-09,53,89.9985986,0.7142615,1764.3396,state,fb-survey
33,nv,smoothed_wearing_mask,2020-10-17,2020-12-09,53,88.435452,0.7503204,1816.6093,state,fb-survey
34,ny,smoothed_wearing_mask,2020-10-17,2020-12-09,53,93.3538773,0.2389107,10870.0015,state,fb-survey
35,oh,smoothed_wearing_mask,2020-10-17,2020-12-09,53,86.4484295,0.3639767,8842.9993,state,fb-survey
36,ok,smoothed_wearing_mask,2020-10-17,2020-12-09,53,78.3715834,0.7118662,3344.9264,state,fb-survey
37,or,smoothed_wearing_mask,2020-10-17,2020-12-09,53,90.1189114,0.4941006,3647.4553,state,fb-survey
38,pa,smoothed_wearing_mask,2020-10-17,2020-12-09,53,87.2800246,0.3276568,10341.0074,state,fb-survey
39,ri,smoothed_wearing_mask,2020-10-17,2020-12-09,53,92.4919488,0.8604309,937.992,state,fb-survey
40,sc,smoothed_wearing_mask,2020-10-17,2020-12-09,53,82.8842986,0.5842458,4156.0023,state,fb-survey
41,sd,smoothed_wearing_mask,2020-10-17,2020-12-09,53,68.3864046,1.5452521,905.4094,state,fb-survey
42,tn,smoothed_wearing_mask,2020-10-17,2020-12-09,53,80.7666775,0.56968,4786.5722,state,fb-survey
43,tx,smoothed_wearing_mask,2020-10-17,2020-12-09,53,86.742951,0.277314,14953.3152,state,fb-survey
44,ut,smoothed_wearing_mask,2020-10-17,2020-12-09,53,84.1840993,0.7207662,2562.921,state,fb-survey
45,va,smoothed_wearing_mask,2020-10-17,2020-12-09,53,90.5287698,0.3749036,6100.3373,state,fb-survey
