,time_value,trend,geo_value
4803,2021-01-09,62,ma
4804,2021-01-09,57,md
4805,2021-01-09,63,me
4806,2021-01-09,49,mi
4807,2021-01-09,48,mn
4808,2021-01-09,39,mo
4809,2021-01-09,45,ms
4810,2021-01-09,38,mt
4811,2021-01-09,47,nc
4812,2021-01-09,27,nd
4813,2021-01-09,46,ne
4814,2021-01-09,17,nh
4815,2021-01-09,51,nj
4816,2021-01-09,36,nm
4817,2021-01-09,64,nv
4818,2021-01-09,61,ny
4819,2021-01-09,35,oh
4820,2021-01-09,42,ok
4821,2021-01-09,42,or
4822,2021-01-09,39,pa
4823,2021-01-09,19,ri
4824,2021-01-09,31,sc
4825,2021-01-09,21,sd
4826,2021-01-09,54,tn
4827,2021-01-09,57,tx
4828,2021-01-09,56,us
4829,2021-01-09,29,ut
4830,2021-01-09,46,va
4831,2021-01-09,46,vt
4832,2021-01-09,53,wa
4833,2021-01-09,21,wi
4834,2021-01-09,15,wv
4835,2021-01-09,9,wy
4836,2021-01-10,11,ak
4837,2021-01-10,53,al
4838,2021-01-10,50,ar
4839,2021-01-10,51,az
4840,2021-01-10,55,ca
4841,2021-01-10,39,co
4842,2021-01-10,37,ct
4843,2021-01-10,63,dc
4844,2021-01-10,37,de
4845,2021-01-10,65,fl
4846,2021-01-10,53,ga
4847,2021-01-10,38,hi
4848,2021-01-10,24,ia
4849,2021-01-10,39,id
4850,2021-01-10,53,il
4851,2021-01-10,63,in
4852,2021-01-10,41,ks
4853,2021-01-10,52,ky
4854,2021-01-10,39,la
4855,2021-01-10,72,ma
4856,2021-01-10,52,md
4857,2021-01-10,30,me
4858,2021-01-10,47,mi
4859,2021-01-10,76,mn
4860,2021-01-10,39,mo
4861,2021-01-10,49,ms
4862,2021-01-10,22,mt
4863,2021-01-10,46,nc
4864,2021-01-10,32,nd
4865,2021-01-10,32,ne
4866,2021-01-10,29,nh
4867,2021-01-10,42,nj
4868,2021-01-10,18,nm
4869,2021-01-10,73,nv
4870,2021-01-10,55,ny
4871,2021-01-10,42,oh
4872,2021-01-10,39,ok
4873,2021-01-10,44,or
4874,2021-01-10,34,pa
4875,2021-01-10,25,ri
4876,2021-01-10,55,sc
4877,2021-01-10,21,sd
4878,2021-01-10,63,tn
4879,2021-01-10,55,tx
4880,2021-01-10,58,us
4881,2021-01-10,31,ut
4882,2021-01-10,54,va
4883,2021-01-10,53,vt
4884,2021-01-10,44,wa
4885,2021-01-10,31,wi
4886,2021-01-10,27,wv
4887,2021-01-10,20,wy
4888,2021-01-11,39,ak
4889,2021-01-11,57,al
4890,2021-01-11,56,ar
4891,2021-01-11,65,az
4892,2021-01-11,59,ca
4893,2021-01-11,42,co
4894,2021-01-11,36,ct
4895,2021-01-11,42,dc
4896,2021-01-11,49,de
4897,2021-01-11,49,fl
4898,2021-01-11,61,ga
4899,2021-01-11,25,hi
4900,2021-01-11,33,ia
4901,2021-01-11,24,id
4902,2021-01-11,47,il
4903,2021-01-11,38,in
4904,2021-01-11,48,ks
4905,2021-01-11,63,ky
4906,2021-01-11,61,la
4907,2021-01-11,59,ma
4908,2021-01-11,51,md
4909,2021-01-11,20,me
4910,2021-01-11,55,mi
4911,2021-01-11,60,mn
4912,2021-01-11,54,mo
4913,2021-01-11,39,ms
4914,2021-01-11,27,mt
4915,2021-01-11,36,nc
4916,2021-01-11,32,nd
4917,2021-01-11,30,ne
4918,2021-01-11,11,nh
4919,2021-01-11,43,nj
4920,2021-01-11,21,nm
4921,2021-01-11,56,nv
4922,2021-01-11,62,ny
4923,2021-01-11,41,oh
4924,2021-01-11,40,ok
4925,2021-01-11,57,or
4926,2021-01-11,34,pa
4927,2021-01-11,29,ri
4928,2021-01-11,40,sc
4929,2021-01-11,0,sd
4930,2021-01-11,35,tn
4931,2021-01-11,50,tx
4932,2021-01-11,51,us
4933,2021-01-11,49,ut
4934,2021-01-11,44,va
4935,2021-01-11,0,vt
4936,2021-01-11,48,wa
4937,2021-01-11,29,wi
4938,2021-01-11,26,wv
4939,2021-01-11,9,wy
4940,2021-01-12,39,ak
4941,2021-01-12,59,al
4942,2021-01-12,54,ar
4943,2021-01-12,59,az
4944,2021-01-12,58,ca
4945,2021-01-12,52,co
4946,2021-01-12,46,ct
4947,2021-01-12,49,dc
4948,2021-01-12,23,de
4949,2021-01-12,62,fl
4950,2021-01-12,66,ga
4951,2021-01-12,35,hi
4952,2021-01-12,25,ia
4953,2021-01-12,16,id
4954,2021-01-12,61,il
4955,2021-01-12,40,in
4956,2021-01-12,56,ks
4957,2021-01-12,39,ky
4958,2021-01-12,58,la
4959,2021-01-12,56,ma
4960,2021-01-12,55,md
4961,2021-01-12,36,me
4962,2021-01-12,45,mi
4963,2021-01-12,71,mn
4964,2021-01-12,63,mo
4965,2021-01-12,40,ms
4966,2021-01-12,33,mt
4967,2021-01-12,42,nc
4968,2021-01-12,9,nd
4969,2021-01-12,22,ne
4970,2021-01-12,28,nh
4971,2021-01-12,54,nj
4972,2021-01-12,30,nm
4973,2021-01-12,44,nv
4974,2021-01-12,52,ny
4975,2021-01-12,35,oh
4976,2021-01-12,51,ok
4977,2021-01-12,33,or
4978,2021-01-12,32,pa
4979,2021-01-12,12,ri
4980,2021-01-12,45,sc
4981,2021-01-12,19,sd
4982,2021-01-12,53,tn
4983,2021-01-12,51,tx
4984,2021-01-12,57,us
4985,2021-01-12,41,ut
4986,2021-01-12,56,va
4987,2021-01-12,19,vt
4988,2021-01-12,53,wa
4989,2021-01-12,36,wi
4990,2021-01-12,58,wv
4991,2021-01-12,17,wy
4992,2021-01-13,10,ak
4993,2021-01-13,58,al
4994,2021-01-13,39,ar
4995,2021-01-13,100,az
4996,2021-01-13,73,ca
4997,2021-01-13,47,co
4998,2021-01-13,59,ct
4999,2021-01-13,50,dc
5000,2021-01-13,44,de
5001,2021-01-13,73,fl
5002,2021-01-13,68,ga
5003,2021-01-13,61,hi
5004,2021-01-13,35,ia
5005,2021-01-13,20,id
5006,2021-01-13,57,il
5007,2021-01-13,64,in
5008,2021-01-13,40,ks
5009,2021-01-13,58,ky
5010,2021-01-13,54,la
5011,2021-01-13,55,ma
5012,2021-01-13,61,md
5013,2021-01-13,41,me
5014,2021-01-13,48,mi
5015,2021-01-13,54,mn
5016,2021-01-13,51,mo
5017,2021-01-13,63,ms
5018,2021-01-13,28,mt
5019,2021-01-13,50,nc
5020,2021-01-13,14,nd
5021,2021-01-13,54,ne
5022,2021-01-13,32,nh
5023,2021-01-13,54,nj
5024,2021-01-13,35,nm
5025,2021-01-13,69,nv
5026,2021-01-13,56,ny
5027,2021-01-13,44,oh
5028,2021-01-13,62,ok
5029,2021-01-13,61,or
5030,2021-01-13,42,pa
5031,2021-01-13,48,ri
5032,2021-01-13,42,sc
5033,2021-01-13,27,sd
5034,2021-01-13,61,tn
5035,2021-01-13,59,tx
5036,2021-01-13,64,us
5037,2021-01-13,46,ut
5038,2021-01-13,45,va
5039,2021-01-13,45,vt
5040,2021-01-13,65,wa
5041,2021-01-13,36,wi
5042,2021-01-13,14,wv
5043,2021-01-13,18,wy
5044,2021-01-14,31,ak
5045,2021-01-14,71,al
5046,2021-01-14,76,ar
5047,2021-01-14,69,az
5048,2021-01-14,74,ca
5049,2021-01-14,52,co
5050,2021-01-14,29,ct
5051,2021-01-14,41,dc
5052,2021-01-14,22,de
5053,2021-01-14,65,fl
5054,2021-01-14,74,ga
5055,2021-01-14,31,hi
5056,2021-01-14,20,ia
5057,2021-01-14,21,id
5058,2021-01-14,60,il
5059,2021-01-14,68,in
5060,2021-01-14,54,ks
5061,2021-01-14,54,ky
5062,2021-01-14,47,la
5063,2021-01-14,64,ma
5064,2021-01-14,47,md
5065,2021-01-14,41,me
5066,2021-01-14,54,mi
5067,2021-01-14,38,mn
5068,2021-01-14,66,mo
5069,2021-01-14,58,ms
5070,2021-01-14,52,mt
5071,2021-01-14,53,nc
5072,2021-01-14,23,nd
5073,2021-01-14,58,ne
5074,2021-01-14,31,nh
5075,2021-01-14,53,nj
5076,2021-01-14,39,nm
5077,2021-01-14,62,nv
5078,2021-01-14,67,ny
5079,2021-01-14,41,oh
5080,2021-01-14,57,ok
5081,2021-01-14,91,or
5082,2021-01-14,46,pa
5083,2021-01-14,18,ri
5084,2021-01-14,66,sc
5085,2021-01-14,19,sd
5086,2021-01-14,65,tn
5087,2021-01-14,50,tx
5088,2021-01-14,67,us
5089,2021-01-14,23,ut
5090,2021-01-14,50,va
5091,2021-01-14,39,vt
5092,2021-01-14,58,wa
5093,2021-01-14,29,wi
5094,2021-01-14,18,wv
5095,2021-01-14,18,wy
5096,2021-01-15,72,ak
5097,2021-01-15,53,al
5098,2021-01-15,34,ar
5099,2021-01-15,50,az
5100,2021-01-15,62,ca
5101,2021-01-15,51,co
5102,2021-01-15,31,ct
5103,2021-01-15,61,dc
5104,2021-01-15,22,de
5105,2021-01-15,60,fl
5106,2021-01-15,66,ga
5107,2021-01-15,40,hi
5108,2021-01-15,27,ia
5109,2021-01-15,25,id
5110,2021-01-15,53,il
5111,2021-01-15,57,in
5112,2021-01-15,18,ks
5113,2021-01-15,54,ky
5114,2021-01-15,47,la
5115,2021-01-15,72,ma
5116,2021-01-15,56,md
5117,2021-01-15,16,me
5118,2021-01-15,41,mi
5119,2021-01-15,62,mn
5120,2021-01-15,52,mo
5121,2021-01-15,37,ms
5122,2021-01-15,28,mt
5123,2021-01-15,49,nc
5124,2021-01-15,15,nd
5125,2021-01-15,34,ne
5126,2021-01-15,30,nh
5127,2021-01-15,60,nj
5128,2021-01-15,60,nm
5129,2021-01-15,41,nv
5130,2021-01-15,59,ny
5131,2021-01-15,38,oh
5132,2021-01-15,56,ok
5133,2021-01-15,62,or
5134,2021-01-15,33,pa
5135,2021-01-15,36,ri
5136,2021-01-15,44,sc
5137,2021-01-15,13,sd
5138,2021-01-15,63,tn
5139,2021-01-15,57,tx
5140,2021-01-15,61,us
5141,2021-01-15,53,ut
5142,2021-01-15,55,va
5143,2021-01-15,19,vt
5144,2021-01-15,64,wa
5145,2021-01-15,35,wi
5146,2021-01-15,22,wv
5147,2021-01-15,36,wy
5148,2021-01-16,100,ak
5149,2021-01-16,51,al
5150,2021-01-16,47,ar
5151,2021-01-16,67,az
5152,2021-01-16,71,ca
5153,2021-01-16,52,co
5154,2021-01-16,67,ct
5155,2021-01-16,65,dc
5156,2021-01-16,47,de
5157,2021-01-16,73,fl
5158,2021-01-16,62,ga
5159,2021-01-16,33,hi
5160,2021-01-16,36,ia
5161,2021-01-16,44,id
5162,2021-01-16,59,il
5163,2021-01-16,32,in
5164,2021-01-16,55,ks
5165,2021-01-16,31,ky
5166,2021-01-16,94,la
5167,2021-01-16,86,ma
5168,2021-01-16,59,md
5169,2021-01-16,42,me
5170,2021-01-16,52,mi
5171,2021-01-16,49,mn
5172,2021-01-16,46,mo
5173,2021-01-16,69,ms
5174,2021-01-16,55,mt
5175,2021-01-16,41,nc
5176,2021-01-16,28,nd
5177,2021-01-16,43,ne
5178,2021-01-16,6,nh
5179,2021-01-16,51,nj
5180,2021-01-16,24,nm
5181,2021-01-16,29,nv
5182,2021-01-16,61,ny
5183,2021-01-16,37,oh
5184,2021-01-16,56,ok
5185,2021-01-16,43,or
5186,2021-01-16,37,pa
5187,2021-01-16,25,ri
5188,2021-01-16,62,sc
5189,2021-01-16,37,sd
5190,2021-01-16,63,tn
5191,2021-01-16,55,tx
5192,2021-01-16,68,us
5193,2021-01-16,9,ut
5194,2021-01-16,65,va
5195,2021-01-16,37,vt
5196,2021-01-16,62,wa
5197,2021-01-16,30,wi
5198,2021-01-16,54,wv
5199,2021-01-16,0,wy
5200,2021-01-17,23,ak
5201,2021-01-17,46,al
5202,2021-01-17,54,ar
5203,2021-01-17,57,az
5204,2021-01-17,65,ca
5205,2021-01-17,53,co
5206,2021-01-17,58,ct
5207,2021-01-17,49,dc
5208,2021-01-17,46,de
5209,2021-01-17,58,fl
5210,2021-01-17,69,ga
5211,2021-01-17,16,hi
5212,2021-01-17,36,ia
5213,2021-01-17,26,id
5214,2021-01-17,59,il
5215,2021-01-17,62,in
5216,2021-01-17,48,ks
5217,2021-01-17,64,ky
5218,2021-01-17,82,la
5219,2021-01-17,70,ma
5220,2021-01-17,62,md
5221,2021-01-17,42,me
5222,2021-01-17,76,mi
5223,2021-01-17,59,mn
5224,2021-01-17,42,mo
5225,2021-01-17,61,ms
5226,2021-01-17,46,mt
5227,2021-01-17,48,nc
5228,2021-01-17,38,nd
5229,2021-01-17,41,ne
5230,2021-01-17,11,nh
5231,2021-01-17,51,nj
5232,2021-01-17,38,nm
5233,2021-01-17,48,nv
5234,2021-01-17,65,ny
5235,2021-01-17,54,oh
5236,2021-01-17,39,ok
5237,2021-01-17,63,or
5238,2021-01-17,35,pa
5239,2021-01-17,43,ri
5240,2021-01-17,43,sc
5241,2021-01-17,35,sd
5242,2021-01-17,66,tn
5243,2021-01-17,62,tx
5244,2021-01-17,65,us
5245,2021-01-17,47,ut
5246,2021-01-17,57,va
5247,2021-01-17,36,vt
5248,2021-01-17,64,wa
5249,2021-01-17,33,wi
5250,2021-01-17,36,wv
5251,2021-01-17,9,wy
5252,2021-01-18,51,ak
5253,2021-01-18,62,al
5254,2021-01-18,38,ar
5255,2021-01-18,59,az
5256,2021-01-18,57,ca
5257,2021-01-18,52,co
5258,2021-01-18,38,ct
5259,2021-01-18,52,dc
5260,2021-01-18,37,de
5261,2021-01-18,55,fl
5262,2021-01-18,71,ga
5263,2021-01-18,42,hi
5264,2021-01-18,33,ia
5265,2021-01-18,25,id
5266,2021-01-18,59,il
5267,2021-01-18,44,in
5268,2021-01-18,28,ks
5269,2021-01-18,37,ky
5270,2021-01-18,63,la
5271,2021-01-18,74,ma
5272,2021-01-18,51,md
5273,2021-01-18,36,me
5274,2021-01-18,53,mi
5275,2021-01-18,59,mn
5276,2021-01-18,37,mo
5277,2021-01-18,43,ms
5278,2021-01-18,29,mt
5279,2021-01-18,46,nc
5280,2021-01-18,29,nd
5281,2021-01-18,39,ne
5282,2021-01-18,17,nh
5283,2021-01-18,46,nj
5284,2021-01-18,46,nm
5285,2021-01-18,41,nv
5286,2021-01-18,64,ny
5287,2021-01-18,32,oh
5288,2021-01-18,37,ok
5289,2021-01-18,61,or
5290,2021-01-18,31,pa
5291,2021-01-18,23,ri
5292,2021-01-18,33,sc
5293,2021-01-18,26,sd
5294,2021-01-18,46,tn
5295,2021-01-18,51,tx
5296,2021-01-18,63,us
5297,2021-01-18,19,ut
5298,2021-01-18,59,va
5299,2021-01-18,46,vt
5300,2021-01-18,70,wa
5301,2021-01-18,33,wi
5302,2021-01-18,33,wv
5303,2021-01-18,52,wy
5304,2021-01-19,51,ak
5305,2021-01-19,46,al
5306,2021-01-19,34,ar
5307,2021-01-19,46,az
5308,2021-01-19,58,ca
5309,2021-01-19,57,co
5310,2021-01-19,50,ct
5311,2021-01-19,58,dc
5312,2021-01-19,7,de
5313,2021-01-19,57,fl
5314,2021-01-19,57,ga
5315,2021-01-19,40,hi
5316,2021-01-19,27,ia
5317,2021-01-19,8,id
5318,2021-01-19,54,il
5319,2021-01-19,46,in
5320,2021-01-19,49,ks
5321,2021-01-19,34,ky
5322,2021-01-19,40,la
5323,2021-01-19,72,ma
5324,2021-01-19,44,md
5325,2021-01-19,30,me
5326,2021-01-19,56,mi
5327,2021-01-19,53,mn
5328,2021-01-19,41,mo
5329,2021-01-19,52,ms
5330,2021-01-19,14,mt
5331,2021-01-19,38,nc
5332,2021-01-19,14,nd
5333,2021-01-19,39,ne
5334,2021-01-19,14,nh
5335,2021-01-19,51,nj
5336,2021-01-19,46,nm
5337,2021-01-19,43,nv
5338,2021-01-19,62,ny
5339,2021-01-19,38,oh
5340,2021-01-19,66,ok
5341,2021-01-19,44,or
5342,2021-01-19,32,pa
5343,2021-01-19,17,ri
5344,2021-01-19,53,sc
5345,2021-01-19,26,sd
5346,2021-01-19,58,tn
5347,2021-01-19,52,tx
5348,2021-01-19,58,us
5349,2021-01-19,33,ut
5350,2021-01-19,61,va
5351,2021-01-19,19,vt
5352,2021-01-19,59,wa
5353,2021-01-19,37,wi
5354,2021-01-19,35,wv
5355,2021-01-19,28,wy
5356,2021-01-20,10,ak
5357,2021-01-20,83,al
5358,2021-01-20,41,ar
5359,2021-01-20,66,az
5360,2021-01-20,61,ca
5361,2021-01-20,46,co
5362,2021-01-20,55,ct
5363,2021-01-20,67,dc
5364,2021-01-20,14,de
5365,2021-01-20,68,fl
5366,2021-01-20,82,ga
5367,2021-01-20,60,hi
5368,2021-01-20,20,ia
5369,2021-01-20,37,id
5370,2021-01-20,67,il
5371,2021-01-20,47,in
5372,2021-01-20,28,ks
5373,2021-01-20,54,ky
5374,2021-01-20,61,la
5375,2021-01-20,78,ma
5376,2021-01-20,50,md
5377,2021-01-20,40,me
5378,2021-01-20,64,mi
5379,2021-01-20,52,mn
5380,2021-01-20,74,mo
5381,2021-01-20,45,ms
5382,2021-01-20,42,mt
5383,2021-01-20,38,nc
5384,2021-01-20,5,nd
5385,2021-01-20,46,ne
5386,2021-01-20,17,nh
5387,2021-01-20,61,nj
5388,2021-01-20,59,nm
5389,2021-01-20,62,nv
5390,2021-01-20,60,ny
5391,2021-01-20,54,oh
5392,2021-01-20,47,ok
5393,2021-01-20,45,or
5394,2021-01-20,30,pa
5395,2021-01-20,17,ri
5396,2021-01-20,67,sc
5397,2021-01-20,6,sd
5398,2021-01-20,72,tn
5399,2021-01-20,59,tx
5400,2021-01-20,64,us
5401,2021-01-20,45,ut
5402,2021-01-20,68,va
5403,2021-01-20,9,vt
5404,2021-01-20,54,wa
5405,2021-01-20,33,wi
5406,2021-01-20,24,wv
5407,2021-01-20,28,wy
5408,2021-01-21,10,ak
5409,2021-01-21,85,al
5410,2021-01-21,100,ar
5411,2021-01-21,64,az
5412,2021-01-21,72,ca
5413,2021-01-21,78,co
5414,2021-01-21,76,ct
5415,2021-01-21,74,dc
5416,2021-01-21,44,de
5417,2021-01-21,71,fl
5418,2021-01-21,63,ga
5419,2021-01-21,30,hi
5420,2021-01-21,32,ia
5421,2021-01-21,46,id
5422,2021-01-21,71,il
5423,2021-01-21,72,in
5424,2021-01-21,32,ks
5425,2021-01-21,80,ky
5426,2021-01-21,76,la
5427,2021-01-21,69,ma
5428,2021-01-21,81,md
5429,2021-01-21,46,me
5430,2021-01-21,63,mi
5431,2021-01-21,65,mn
5432,2021-01-21,79,mo
5433,2021-01-21,76,ms
5434,2021-01-21,14,mt
5435,2021-01-21,38,nc
5436,2021-01-21,33,nd
5437,2021-01-21,60,ne
5438,2021-01-21,51,nh
5439,2021-01-21,56,nj
5440,2021-01-21,27,nm
5441,2021-01-21,93,nv
5442,2021-01-21,74,ny
5443,2021-01-21,52,oh
5444,2021-01-21,70,ok
5445,2021-01-21,85,or
5446,2021-01-21,45,pa
5447,2021-01-21,56,ri
5448,2021-01-21,56,sc
5449,2021-01-21,44,sd
5450,2021-01-21,85,tn
5451,2021-01-21,72,tx
5452,2021-01-21,76,us
5453,2021-01-21,44,ut
5454,2021-01-21,91,va
5455,2021-01-21,47,vt
5456,2021-01-21,58,wa
5457,2021-01-21,34,wi
5458,2021-01-21,35,wv
5459,2021-01-21,45,wy
5460,2021-01-22,31,ak
5461,2021-01-22,85,al
5462,2021-01-22,55,ar
5463,2021-01-22,71,az
5464,2021-01-22,74,ca
5465,2021-01-22,73,co
5466,2021-01-22,48,ct
5467,2021-01-22,76,dc
5468,2021-01-22,45,de
5469,2021-01-22,100,fl
5470,2021-01-22,72,ga
5471,2021-01-22,26,hi
5472,2021-01-22,41,ia
5473,2021-01-22,21,id
5474,2021-01-22,71,il
5475,2021-01-22,55,in
5476,2021-01-22,47,ks
5477,2021-01-22,49,ky
5478,2021-01-22,77,la
5479,2021-01-22,52,ma
5480,2021-01-22,83,md
5481,2021-01-22,82,me
5482,2021-01-22,70,mi
5483,2021-01-22,63,mn
5484,2021-01-22,70,mo
5485,2021-01-22,58,ms
5486,2021-01-22,36,mt
5487,2021-01-22,56,nc
5488,2021-01-22,24,nd
5489,2021-01-22,22,ne
5490,2021-01-22,23,nh
5491,2021-01-22,81,nj
5492,2021-01-22,50,nm
5493,2021-01-22,67,nv
5494,2021-01-22,82,ny
5495,2021-01-22,58,oh
5496,2021-01-22,63,ok
5497,2021-01-22,72,or
5498,2021-01-22,54,pa
5499,2021-01-22,35,ri
5500,2021-01-22,55,sc
5501,2021-01-22,20,sd
5502,2021-01-22,72,tn
5503,2021-01-22,69,tx
5504,2021-01-22,78,us
5505,2021-01-22,36,ut
5506,2021-01-22,82,va
5507,2021-01-22,38,vt
5508,2021-01-22,71,wa
5509,2021-01-22,44,wi
5510,2021-01-22,18,wv
5511,2021-01-22,18,wy
5512,2021-01-23,46,ak
5513,2021-01-23,92,al
5514,2021-01-23,60,ar
5515,2021-01-23,89,az
5516,2021-01-23,87,ca
5517,2021-01-23,78,co
5518,2021-01-23,54,ct
5519,2021-01-23,100,dc
5520,2021-01-23,47,de
5521,2021-01-23,99,fl
5522,2021-01-23,88,ga
5523,2021-01-23,77,hi
5524,2021-01-23,36,ia
5525,2021-01-23,27,id
5526,2021-01-23,84,il
5527,2021-01-23,84,in
5528,2021-01-23,30,ks
5529,2021-01-23,50,ky
5530,2021-01-23,51,la
5531,2021-01-23,100,ma
5532,2021-01-23,85,md
5533,2021-01-23,80,me
5534,2021-01-23,72,mi
5535,2021-01-23,74,mn
5536,2021-01-23,69,mo
5537,2021-01-23,40,ms
5538,2021-01-23,31,mt
5539,2021-01-23,63,nc
5540,2021-01-23,33,nd
5541,2021-01-23,37,ne
5542,2021-01-23,35,nh
5543,2021-01-23,87,nj
5544,2021-01-23,34,nm
5545,2021-01-23,60,nv
5546,2021-01-23,81,ny
5547,2021-01-23,70,oh
5548,2021-01-23,89,ok
5549,2021-01-23,76,or
5550,2021-01-23,59,pa
5551,2021-01-23,69,ri
5552,2021-01-23,100,sc
5553,2021-01-23,29,sd
5554,2021-01-23,99,tn
5555,2021-01-23,73,tx
5556,2021-01-23,88,us
5557,2021-01-23,48,ut
5558,2021-01-23,98,va
5559,2021-01-23,66,vt
5560,2021-01-23,80,wa
5561,2021-01-23,42,wi
5562,2021-01-23,27,wv
5563,2021-01-23,47,wy
5564,2021-01-24,22,ak
5565,2021-01-24,62,al
5566,2021-01-24,49,ar
5567,2021-01-24,64,az
5568,2021-01-24,74,ca
5569,2021-01-24,50,co
5570,2021-01-24,76,ct
5571,2021-01-24,79,dc
5572,2021-01-24,60,de
5573,2021-01-24,78,fl
5574,2021-01-24,91,ga
5575,2021-01-24,53,hi
5576,2021-01-24,47,ia
5577,2021-01-24,49,id
5578,2021-01-24,64,il
5579,2021-01-24,57,in
5580,2021-01-24,26,ks
5581,2021-01-24,86,ky
5582,2021-01-24,97,la
5583,2021-01-24,92,ma
5584,2021-01-24,73,md
5585,2021-01-24,36,me
5586,2021-01-24,80,mi
5587,2021-01-24,45,mn
5588,2021-01-24,45,mo
5589,2021-01-24,56,ms
5590,2021-01-24,37,mt
5591,2021-01-24,54,nc
5592,2021-01-24,16,nd
5593,2021-01-24,27,ne
5594,2021-01-24,23,nh
5595,2021-01-24,100,nj
5596,2021-01-24,48,nm
5597,2021-01-24,85,nv
5598,2021-01-24,96,ny
5599,2021-01-24,51,oh
5600,2021-01-24,71,ok
5601,2021-01-24,47,or
5602,2021-01-24,58,pa
5603,2021-01-24,30,ri
5604,2021-01-24,55,sc
5605,2021-01-24,22,sd
5606,2021-01-24,92,tn
5607,2021-01-24,86,tx
5608,2021-01-24,81,us
5609,2021-01-24,48,ut
5610,2021-01-24,82,va
5611,2021-01-24,46,vt
5612,2021-01-24,74,wa
5613,2021-01-24,47,wi
5614,2021-01-24,35,wv
5615,2021-01-24,0,wy
5616,2021-01-25,40,ak
5617,2021-01-25,67,al
5618,2021-01-25,45,ar
5619,2021-01-25,65,az
5620,2021-01-25,66,ca
5621,2021-01-25,76,co
5622,2021-01-25,67,ct
5623,2021-01-25,61,dc
5624,2021-01-25,43,de
5625,2021-01-25,85,fl
5626,2021-01-25,83,ga
5627,2021-01-25,64,hi
5628,2021-01-25,43,ia
5629,2021-01-25,36,id
5630,2021-01-25,63,il
5631,2021-01-25,48,in
5632,2021-01-25,53,ks
5633,2021-01-25,55,ky
5634,2021-01-25,57,la
5635,2021-01-25,83,ma
5636,2021-01-25,74,md
5637,2021-01-25,44,me
5638,2021-01-25,64,mi
5639,2021-01-25,55,mn
5640,2021-01-25,56,mo
5641,2021-01-25,39,ms
5642,2021-01-25,41,mt
5643,2021-01-25,45,nc
5644,2021-01-25,19,nd
5645,2021-01-25,29,ne
5646,2021-01-25,22,nh
5647,2021-01-25,74,nj
5648,2021-01-25,65,nm
5649,2021-01-25,74,nv
5650,2021-01-25,76,ny
5651,2021-01-25,57,oh
5652,2021-01-25,39,ok
5653,2021-01-25,69,or
5654,2021-01-25,56,pa
5655,2021-01-25,61,ri
5656,2021-01-25,64,sc
5657,2021-01-25,25,sd
5658,2021-01-25,77,tn
5659,2021-01-25,62,tx
5660,2021-01-25,78,us
5661,2021-01-25,24,ut
5662,2021-01-25,68,va
5663,2021-01-25,43,vt
5664,2021-01-25,73,wa
5665,2021-01-25,44,wi
5666,2021-01-25,31,wv
5667,2021-01-25,18,wy
5668,2021-01-26,20,ak
5669,2021-01-26,100,al
5670,2021-01-26,38,ar
5671,2021-01-26,56,az
5672,2021-01-26,72,ca
5673,2021-01-26,71,co
5674,2021-01-26,74,ct
5675,2021-01-26,66,dc
5676,2021-01-26,43,de
5677,2021-01-26,76,fl
5678,2021-01-26,63,ga
5679,2021-01-26,54,hi
5680,2021-01-26,48,ia
5681,2021-01-26,33,id
5682,2021-01-26,74,il
5683,2021-01-26,76,in
5684,2021-01-26,46,ks
5685,2021-01-26,60,ky
5686,2021-01-26,75,la
5687,2021-01-26,100,ma
5688,2021-01-26,86,md
5689,2021-01-26,52,me
5690,2021-01-26,64,mi
5691,2021-01-26,61,mn
5692,2021-01-26,80,mo
5693,2021-01-26,46,ms
5694,2021-01-26,14,mt
5695,2021-01-26,59,nc
5696,2021-01-26,14,nd
5697,2021-01-26,22,ne
5698,2021-01-26,17,nh
5699,2021-01-26,68,nj
5700,2021-01-26,69,nm
5701,2021-01-26,63,nv
5702,2021-01-26,93,ny
5703,2021-01-26,56,oh
5704,2021-01-26,36,ok
5705,2021-01-26,84,or
5706,2021-01-26,32,pa
5707,2021-01-26,62,ri
5708,2021-01-26,42,sc
5709,2021-01-26,19,sd
5710,2021-01-26,66,tn
5711,2021-01-26,74,tx
5712,2021-01-26,80,us
5713,2021-01-26,27,ut
5714,2021-01-26,85,va
5715,2021-01-26,47,vt
5716,2021-01-26,100,wa
5717,2021-01-26,41,wi
5718,2021-01-26,40,wv
5719,2021-01-26,35,wy
5720,2021-01-27,10,ak
5721,2021-01-27,68,al
5722,2021-01-27,53,ar
5723,2021-01-27,74,az
5724,2021-01-27,69,ca
5725,2021-01-27,74,co
5726,2021-01-27,54,ct
5727,2021-01-27,73,dc
5728,2021-01-27,44,de
5729,2021-01-27,91,fl
5730,2021-01-27,71,ga
5731,2021-01-27,90,hi
5732,2021-01-27,30,ia
5733,2021-01-27,24,id
5734,2021-01-27,56,il
5735,2021-01-27,73,in
5736,2021-01-27,42,ks
5737,2021-01-27,65,ky
5738,2021-01-27,93,la
5739,2021-01-27,79,ma
5740,2021-01-27,60,md
5741,2021-01-27,41,me
5742,2021-01-27,92,mi
5743,2021-01-27,63,mn
5744,2021-01-27,46,mo
5745,2021-01-27,46,ms
5746,2021-01-27,44,mt
5747,2021-01-27,56,nc
5748,2021-01-27,9,nd
5749,2021-01-27,13,ne
5750,2021-01-27,44,nh
