,geo_value,time_value,value,sample_size,positive,negative,trend
3589,al,2020-12-17,89.5674,4020.0947,3600.6936,419.4011,51
3590,ar,2020-12-17,90.6743,2779.6577,2520.4355,259.2222,44
3591,az,2020-12-17,93.0401,5532.7683,5147.6918,385.0765,51
3592,ca,2020-12-17,95.6534,24926.7728,23843.3047,1083.4681,58
3593,co,2020-12-17,93.277,5493.7218,5124.3785,369.3433,57
3594,ct,2020-12-17,96.9664,4103.0,3978.5303,124.4697,35
3595,dc,2020-12-17,97.4201,406.0,395.5258,10.4742,43
3596,de,2020-12-17,95.2596,1191.0292,1134.5693,56.4599,52
3597,fl,2020-12-17,89.8538,16207.0003,14562.6021,1644.3982,67
3598,ga,2020-12-17,87.3646,5724.9217,5001.5526,723.3691,57
3599,hi,2020-12-17,94.8276,956.0,906.5517,49.4483,42
3600,ia,2020-12-17,90.3873,3820.3393,3453.1026,367.2367,30
3601,id,2020-12-17,84.4983,2060.0617,1740.7166,319.3451,38
3602,il,2020-12-17,93.8719,10924.0461,10254.6072,669.4389,63
3603,in,2020-12-17,91.9612,6449.0079,5930.588,518.4199,36
3604,ks,2020-12-17,90.1714,3157.8564,2847.4826,310.3738,28
3605,ky,2020-12-17,92.4446,4068.8882,3761.4682,307.42,14
3606,la,2020-12-17,87.4634,3793.3676,3317.8082,475.5594,66
3607,ma,2020-12-17,96.7663,5086.016,4921.5483,164.4677,42
3608,md,2020-12-17,96.9761,4115.9684,3991.506,124.4624,69
3609,me,2020-12-17,94.4016,2044.2234,1929.7794,114.444,52
3610,mi,2020-12-17,93.9445,11534.0532,10835.6142,698.439,47
3611,mn,2020-12-17,93.6672,4570.3001,4280.8712,289.4289,40
3612,mo,2020-12-17,88.0713,5202.1188,4581.5713,620.5475,48
3613,ms,2020-12-17,88.9331,2589.5593,2302.9744,286.5849,33
3614,mt,2020-12-17,88.8837,1395.2973,1240.1916,155.1057,15
3615,nc,2020-12-17,92.3145,9621.0093,8881.5845,739.4248,47
3616,nd,2020-12-17,87.5219,796.2022,696.8512,99.351,0
3617,ne,2020-12-17,90.2413,1959.8618,1768.6053,191.2565,22
3618,nh,2020-12-17,94.4468,1844.7766,1742.3321,102.4445,35
3619,nj,2020-12-17,95.9371,5819.9965,5583.5372,236.4593,34
3620,nm,2020-12-17,95.0413,2921.9487,2777.0571,144.8916,31
3621,nv,2020-12-17,93.8368,2099.9793,1970.5525,129.4268,58
3622,ny,2020-12-17,96.4355,12834.0006,12376.536,457.4646,59
3623,oh,2020-12-17,93.6483,11672.9969,10931.5604,741.4365,42
3624,ok,2020-12-17,88.2604,4066.924,3589.4847,477.4393,46
3625,or,2020-12-17,94.0461,4290.3586,4034.9158,255.4428,64
3626,pa,2020-12-17,93.721,12716.0084,11917.5706,798.4378,32
3627,ri,2020-12-17,96.3719,1197.984,1154.5203,43.4637,30
3628,sc,2020-12-17,90.0091,5499.0051,4949.6041,549.401,41
3629,sd,2020-12-17,82.4199,999.756,823.9979,175.7581,33
3630,tn,2020-12-17,88.764,6260.0947,5556.7133,703.3814,67
3631,tx,2020-12-17,92.1991,18144.2973,16728.8727,1415.4246,59
3632,us,2020-12-17,91.885,272790.1549,253003.0512,19787.1037,57
3633,ut,2020-12-17,91.9739,2883.5064,2652.0747,231.4317,38
3634,va,2020-12-17,94.301,7685.4242,7247.4291,437.9951,56
3635,vt,2020-12-17,94.6888,931.0008,881.5539,49.4469,29
3636,wa,2020-12-17,95.4467,6905.9584,6591.5062,314.4522,59
3637,wi,2020-12-17,91.2216,5597.947,5106.5341,491.4129,26
3638,wv,2020-12-17,91.9929,2353.1563,2164.7358,188.4205,18
3639,wy,2020-12-17,79.137,729.8916,577.6142,152.2774,9
3640,ak,2020-12-18,85.8323,786.0,674.6417,111.3583,43
3641,al,2020-12-18,89.594,4088.1007,3662.6933,425.4074,42
3642,ar,2020-12-18,90.764,2806.6573,2547.4343,259.223,33
3643,az,2020-12-18,93.2119,5540.2227,5164.1445,376.0782,70
3644,ca,2020-12-18,95.6453,25247.7584,24148.2962,1099.4622,66
3645,co,2020-12-18,93.4931,5476.845,5120.4698,356.3752,44
3646,ct,2020-12-18,96.8909,4132.0,4003.5311,128.4689,32
3647,dc,2020-12-18,97.4074,404.0,393.5259,10.4741,35
3648,de,2020-12-18,95.1123,1196.0219,1137.5635,58.4584,52
3649,fl,2020-12-18,89.7577,16426.0001,14743.603,1682.3971,65
3650,ga,2020-12-18,87.5261,5750.9162,5033.5515,717.3647,65
3651,hi,2020-12-18,94.5312,959.0,906.5547,52.4453,32
3652,ia,2020-12-18,90.1794,3811.472,3437.1624,374.3096,29
3653,id,2020-12-18,84.4099,2054.7893,1734.445,320.3443,31
3654,il,2020-12-18,93.7979,10955.0461,10275.608,679.4381,61
3655,in,2020-12-18,92.0975,6459.0041,5948.5832,510.4209,56
3656,ks,2020-12-18,89.9155,3176.8566,2856.4852,320.3714,59
3657,ky,2020-12-18,92.6747,4101.2018,3800.7758,300.426,40
3658,la,2020-12-18,87.2066,3795.3679,3309.8111,485.5568,41
3659,ma,2020-12-18,96.875,5103.017,4943.5482,159.4688,58
3660,md,2020-12-18,97.1188,4180.9754,4060.5116,120.4638,44
3661,me,2020-12-18,94.87,2114.0,2005.5513,108.4487,24
3662,mi,2020-12-18,93.9912,11607.0366,10909.5973,697.4393,37
3663,mn,2020-12-18,93.6194,4614.4257,4319.9973,294.4284,58
3664,mo,2020-12-18,88.1439,5267.1179,4642.6453,624.4726,37
3665,ms,2020-12-18,88.78,2646.4416,2349.5097,296.9319,45
3666,mt,2020-12-18,88.4755,1415.2638,1252.162,163.1018,53
3667,nc,2020-12-18,92.4711,9768.0103,9032.5837,735.4266,47
3668,nd,2020-12-18,86.5689,785.2392,679.7726,105.4666,20
3669,ne,2020-12-18,90.5421,1958.7901,1773.5306,185.2595,32
3670,nh,2020-12-18,94.4803,1856.0,1753.5552,102.4448,31
3671,nj,2020-12-18,96.0443,5825.9967,5595.5364,230.4603,40
3672,nm,2020-12-18,95.6659,2834.8907,2712.0227,122.868,34
3673,nv,2020-12-18,93.934,2117.2668,1988.8333,128.4335,29
3674,ny,2020-12-18,96.3423,12835.0012,12365.5376,469.4636,47
3675,oh,2020-12-18,93.595,11732.001,10980.5646,751.4364,50
3676,ok,2020-12-18,87.6488,4092.1676,3586.7343,505.4333,48
3677,or,2020-12-18,93.9226,4318.3645,4055.9219,262.4426,44
3678,pa,2020-12-18,93.7653,12694.0084,11902.5701,791.4383,29
3679,ri,2020-12-18,96.2224,1176.983,1132.5208,44.4622,19
3680,sc,2020-12-18,89.8258,5567.006,5000.6065,566.3995,37
3681,sd,2020-12-18,82.8461,1000.5709,828.9336,171.6373,41
3682,tn,2020-12-18,88.6037,6373.7707,5647.3942,726.3765,65
3683,tx,2020-12-18,92.1853,18329.9542,16897.5295,1432.4247,51
3684,us,2020-12-18,91.8785,274693.1893,254753.7409,19939.4484,59
3685,ut,2020-12-18,92.2132,2895.0898,2669.6557,225.4341,24
3686,va,2020-12-18,94.1854,7704.5829,7256.589,447.9939,38
3687,vt,2020-12-18,95.0544,919.0008,873.5503,45.4505,10
3688,wa,2020-12-18,95.5669,6957.9515,6649.4992,308.4523,55
3689,wi,2020-12-18,91.1594,5716.9635,5211.5517,505.4118,40
3690,wv,2020-12-18,92.0313,2402.1564,2210.7355,191.4209,31
3691,wy,2020-12-18,79.0083,715.885,565.6089,150.2761,29
3692,ak,2020-12-19,86.4035,797.0,688.636,108.364,11
3693,al,2020-12-19,89.3603,4064.1129,3631.7025,432.4104,56
3694,ar,2020-12-19,90.7003,2830.6727,2567.4274,263.2453,58
3695,az,2020-12-19,93.4501,5502.8978,5142.4633,360.4345,75
3696,ca,2020-12-19,95.635,25554.7525,24439.2903,1115.4622,59
3697,co,2020-12-19,93.8622,5447.8451,5113.4662,334.3789,52
3698,ct,2020-12-19,96.8507,4111.0,3981.5315,129.4685,35
3699,dc,2020-12-19,97.896,403.0,394.521,8.479,56
3700,de,2020-12-19,95.5268,1195.0146,1141.5593,53.4553,24
3701,fl,2020-12-19,89.7708,16661.9996,14957.6025,1704.3971,60
3702,ga,2020-12-19,87.1571,5865.9087,5112.5538,753.3549,47
3703,hi,2020-12-19,94.6538,981.0,928.5535,52.4465,52
3704,ia,2020-12-19,90.0582,3835.3961,3454.0876,381.3085,35
3705,id,2020-12-19,83.6972,2050.7986,1716.4608,334.3378,24
3706,il,2020-12-19,93.914,10901.0464,10237.607,663.4394,62
3707,in,2020-12-19,92.1957,6489.004,5982.582,506.422,45
3708,ks,2020-12-19,89.8296,3189.9139,2865.4863,324.4276,56
3709,ky,2020-12-19,92.5155,4134.201,3824.7764,309.4246,53
3710,la,2020-12-19,87.287,3819.3681,3333.8105,485.5576,40
3711,ma,2020-12-19,96.6123,5150.015,4975.5489,174.4661,64
3712,md,2020-12-19,97.1229,4221.9825,4100.5114,121.4711,44
3713,me,2020-12-19,95.08,2123.0,2018.5492,104.4508,61
3714,mi,2020-12-19,94.01,11560.0196,10867.5801,692.4395,53
3715,mn,2020-12-19,93.5767,4630.4804,4333.0523,297.4281,41
3716,mo,2020-12-19,88.2178,5317.1244,4690.651,626.4734,50
3717,ms,2020-12-19,88.5326,2659.0876,2354.1582,304.9294,65
3718,mt,2020-12-19,88.1513,1410.2699,1243.1714,167.0985,16
3719,nc,2020-12-19,92.566,9812.011,9082.5835,729.4275,57
3720,nd,2020-12-19,86.9809,786.0937,683.7511,102.3426,11
3721,ne,2020-12-19,90.1567,1993.8046,1797.5489,196.2557,37
3722,nh,2020-12-19,94.7693,1863.0,1765.5523,97.4477,13
3723,nj,2020-12-19,96.2266,5868.9968,5647.5346,221.4622,52
3724,nm,2020-12-19,95.8131,2687.306,2574.7907,112.5153,51
3725,nv,2020-12-19,94.055,2076.2726,1952.8378,123.4348,50
3726,ny,2020-12-19,96.3851,12987.0018,12517.5377,469.4641,63
3727,oh,2020-12-19,93.543,11684.0,10929.5642,754.4358,42
3728,ok,2020-12-19,87.4608,4110.1108,3594.7366,515.3742,40
3729,or,2020-12-19,93.9603,4378.3671,4113.9248,264.4423,49
3730,pa,2020-12-19,93.6976,12653.0084,11855.571,797.4374,22
3731,ri,2020-12-19,96.3267,1155.985,1113.5217,42.4633,54
3732,sc,2020-12-19,89.9591,5621.0061,5056.6052,564.4009,53
3733,sd,2020-12-19,83.498,1022.7021,853.9358,168.7663,15
3734,tn,2020-12-19,88.6482,6398.7715,5672.3946,726.3769,62
3735,tx,2020-12-19,92.2277,18493.9317,17056.5301,1437.4016,63
3736,us,2020-12-19,91.926,275869.7269,255866.7938,20002.9331,64
3737,ut,2020-12-19,92.3086,2891.9998,2669.5647,222.4351,26
3738,va,2020-12-19,94.148,7697.4732,7247.0177,450.4555,60
3739,vt,2020-12-19,95.0864,925.001,879.5501,45.4509,0
3740,wa,2020-12-19,95.4309,6925.9483,6609.4973,316.451,66
3741,wi,2020-12-19,91.3039,5788.9808,5285.5674,503.4134,26
3742,wv,2020-12-19,92.5098,2422.1562,2240.7307,181.4255,33
3743,wy,2020-12-19,79.0951,718.887,568.6045,150.2825,9
3744,ak,2020-12-20,87.2829,805.0,702.6272,102.3728,0
3745,al,2020-12-20,89.5667,4039.1018,3617.6895,421.4123,43
3746,ar,2020-12-20,90.6202,2868.4872,2599.4277,269.0595,29
3747,az,2020-12-20,93.2713,5505.2977,5134.865,370.4327,65
3748,ca,2020-12-20,95.6945,25814.8455,24703.3828,1111.4627,61
3749,co,2020-12-20,93.7931,5483.8459,5143.4678,340.3781,36
3750,ct,2020-12-20,96.9029,4148.0,4019.531,128.469,26
3751,dc,2020-12-20,97.6131,397.0,387.5239,9.4761,47
3752,de,2020-12-20,95.244,1208.0073,1150.5549,57.4524,38
3753,fl,2020-12-20,89.8047,16844.9999,15127.602,1717.3979,81
3754,ga,2020-12-20,86.9268,5907.9146,5135.5617,772.3529,63
3755,hi,2020-12-20,94.9637,962.0,913.5504,48.4496,40
3756,ia,2020-12-20,89.8113,3850.3847,3458.0787,392.306,23
3757,id,2020-12-20,83.8871,2031.5341,1704.1943,327.3398,14
3758,il,2020-12-20,93.9874,10951.0467,10292.6064,658.4403,53
3759,in,2020-12-20,92.1391,6455.0037,5947.5823,507.4214,38
3760,ks,2020-12-20,90.1048,3207.9141,2890.4839,317.4302,32
3761,ky,2020-12-20,92.5003,4152.509,3841.0847,311.4243,47
3762,la,2020-12-20,87.3514,3903.5531,3409.8098,493.7433,54
3763,ma,2020-12-20,96.7695,5184.015,5016.5473,167.4677,38
3764,md,2020-12-20,97.0588,4231.9899,4107.5194,124.4705,39
3765,me,2020-12-20,94.9093,2150.0,2040.5509,109.4491,18
3766,mi,2020-12-20,93.948,11491.0102,10795.5715,695.4387,56
3767,mn,2020-12-20,93.8155,4631.4356,4345.0052,286.4304,47
3768,mo,2020-12-20,88.3998,5297.1254,4682.6501,614.4753,65
3769,ms,2020-12-20,88.3059,2648.6977,2338.9555,309.7422,41
3770,mt,2020-12-20,88.542,1458.2416,1291.157,167.0846,23
3771,nc,2020-12-20,92.3956,9750.0114,9008.5856,741.4258,40
3772,nd,2020-12-20,86.2209,778.9613,671.6278,107.3335,23
3773,ne,2020-12-20,89.5943,2048.7265,1835.5431,213.1834,29
3774,nh,2020-12-20,95.0789,1899.0,1805.5492,93.4508,15
3775,nj,2020-12-20,96.3101,6055.9966,5832.5336,223.463,46
3776,nm,2020-12-20,95.8927,2495.9365,2393.4205,102.516,25
3777,nv,2020-12-20,93.6367,2065.4525,1934.0219,131.4306,49
3778,ny,2020-12-20,96.4488,13079.0017,12614.5369,464.4648,61
3779,oh,2020-12-20,93.6976,11684.9986,10948.5611,736.4375,44
3780,ok,2020-12-20,87.1006,4127.1115,3594.7406,532.3709,100
3781,or,2020-12-20,93.9169,4429.3612,4159.9205,269.4407,60
3782,pa,2020-12-20,93.6304,12692.0083,11883.5718,808.4365,33
3783,ri,2020-12-20,96.7948,1168.985,1131.5171,37.4679,13
3784,sc,2020-12-20,90.2619,5611.0052,5064.6014,546.4038,51
3785,sd,2020-12-20,83.9002,1023.9962,859.1349,164.8613,22
3786,tn,2020-12-20,88.6245,6429.4744,5698.0876,731.3868,73
3787,tx,2020-12-20,92.195,18595.8789,17144.4775,1451.4014,55
3788,us,2020-12-20,91.9481,276987.8063,256909.6809,20078.1254,65
3789,ut,2020-12-20,92.5982,2897.0231,2682.5899,214.4332,36
3790,va,2020-12-20,94.0871,7674.9373,7221.1273,453.81,53
3791,vt,2020-12-20,96.0022,912.0008,875.5408,36.46,29
3792,wa,2020-12-20,95.4272,6985.9545,6666.5024,319.4521,58
3793,wi,2020-12-20,90.8219,5789.9895,5258.5806,531.4089,35
3794,wv,2020-12-20,92.5025,2433.1567,2250.7313,182.4254,21
3795,wy,2020-12-20,78.9991,729.8779,576.5966,153.2813,20
3796,ak,2020-12-21,87.982,777.0,683.6202,93.3798,42
3797,al,2020-12-21,89.6438,3818.109,3422.6986,395.4104,32
3798,ar,2020-12-21,90.4122,2724.6654,2463.4296,261.2358,22
3799,az,2020-12-21,93.3165,5213.3266,4864.8934,348.4332,60
3800,ca,2020-12-21,95.6905,24654.1769,23591.7142,1062.4627,58
3801,co,2020-12-21,93.6862,5105.9056,4783.5284,322.3772,48
3802,ct,2020-12-21,97.2441,3936.0,3827.5276,108.4724,40
3803,dc,2020-12-21,97.9839,371.0,363.5202,7.4798,59
3804,de,2020-12-21,95.3559,1151.0073,1097.5537,53.4536,15
3805,fl,2020-12-21,89.8108,16011.0005,14379.6025,1631.398,54
3806,ga,2020-12-21,87.0582,5627.9197,4899.5629,728.3568,53
3807,hi,2020-12-21,94.8646,885.0,839.5514,45.4486,36
3808,ia,2020-12-21,89.399,3606.2767,3223.9749,382.3018,23
3809,id,2020-12-21,82.736,1884.4375,1559.1086,325.3289,31
3810,il,2020-12-21,94.1601,10196.0463,9600.6048,595.4415,59
3811,in,2020-12-21,92.0845,6082.0076,5600.5868,481.4208,60
3812,ks,2020-12-21,90.5875,2990.0005,2708.5654,281.4351,51
3813,ky,2020-12-21,92.4541,3941.5087,3644.0847,297.424,52
3814,la,2020-12-21,87.8959,3689.3681,3242.8044,446.5637,54
3815,ma,2020-12-21,96.7512,4970.0135,4808.546,161.4675,48
3816,md,2020-12-21,97.1611,3996.9899,3883.5183,113.4716,48
3817,me,2020-12-21,94.8836,2061.0,1955.5512,105.4488,59
3818,mi,2020-12-21,93.6084,10771.0096,10082.5738,688.4358,45
3819,mn,2020-12-21,93.5771,4365.7917,4085.3805,280.4112,32
3820,mo,2020-12-21,88.4323,4992.2076,4414.7257,577.4819,41
3821,ms,2020-12-21,88.5088,2495.3376,2208.5935,286.7441,28
3822,mt,2020-12-21,88.6845,1388.2315,1231.146,157.0855,22
3823,nc,2020-12-21,92.5393,9214.012,8526.5847,687.4273,36
3824,nd,2020-12-21,85.6651,720.8144,617.4863,103.3281,15
3825,ne,2020-12-21,89.5738,1939.675,1737.4404,202.2346,27
3826,nh,2020-12-21,94.667,1771.0,1676.5533,94.4467,24
3827,nj,2020-12-21,96.3603,5699.997,5492.5334,207.4636,66
3828,nm,2020-12-21,96.0037,2189.9405,2102.4235,87.517,19
3829,nv,2020-12-21,93.7426,1988.5503,1864.1187,124.4316,55
3830,ny,2020-12-21,96.3766,12432.0015,11981.5374,450.4641,58
3831,oh,2020-12-21,93.7364,11054.9947,10362.5563,692.4384,45
3832,ok,2020-12-21,86.807,3876.0532,3364.6854,511.3678,23
3833,or,2020-12-21,93.9426,4250.0372,3992.5959,257.4413,44
3834,pa,2020-12-21,93.855,11903.0073,11171.5688,731.4385,25
3835,ri,2020-12-21,97.5349,1073.9865,1047.5112,26.4753,25
3836,sc,2020-12-21,90.5049,5386.0044,4874.5983,511.4061,40
3837,sd,2020-12-21,84.7387,922.8558,782.0156,140.8402,32
3838,tn,2020-12-21,88.887,6194.4749,5506.0854,688.3895,78
3839,tx,2020-12-21,92.2504,17515.8774,16158.4754,1357.402,53
3840,us,2020-12-21,91.9985,261857.3217,242963.5889,18893.7328,54
3841,ut,2020-12-21,92.7678,2729.9308,2532.4959,197.4349,26
3842,va,2020-12-21,94.279,7260.8043,6845.4105,415.3938,54
3843,vt,2020-12-21,95.605,875.0007,836.5446,38.4561,27
3844,wa,2020-12-21,95.4874,6635.9561,6336.5044,299.4517,49
3845,wi,2020-12-21,90.5572,5489.9893,4971.5827,518.4066,23
3846,wv,2020-12-21,92.8822,2324.156,2158.7269,165.4291,36
3847,wy,2020-12-21,79.1883,702.8646,556.5865,146.2781,54
3848,ak,2020-12-22,89.4702,754.0,674.6053,79.3947,32
3849,al,2020-12-22,89.6584,3717.1037,3332.6956,384.4081,47
3850,ar,2020-12-22,90.1646,2627.0479,2368.6685,258.3794,36
3851,az,2020-12-22,93.4345,5109.049,4773.6147,335.4343,61
3852,ca,2020-12-22,95.6297,24242.1866,23182.7245,1059.4621,65
3853,co,2020-12-22,93.5492,4873.9369,4559.5313,314.4056,38
3854,ct,2020-12-22,97.1767,3842.0,3733.5282,108.4718,62
3855,dc,2020-12-22,98.2044,361.0,354.518,6.482,34
3856,de,2020-12-22,95.6149,1105.0073,1056.5512,48.4561,23
3857,fl,2020-12-22,89.9238,15625.0004,14050.6011,1574.3993,63
3858,ga,2020-12-22,86.9026,5438.9251,4726.5679,712.3572,56
3859,hi,2020-12-22,94.5165,847.0,800.5548,46.4452,31
3860,ia,2020-12-22,89.4764,3414.2649,3054.9624,359.3025,22
3861,id,2020-12-22,83.1107,1867.052,1551.7195,315.3325,17
3862,il,2020-12-22,93.9994,9823.0465,9233.6065,589.44,52
3863,in,2020-12-22,92.0845,5943.008,5472.5873,470.4207,44
3864,ks,2020-12-22,90.7037,2866.0558,2599.6199,266.4359,47
3865,ky,2020-12-22,92.1909,3885.4371,3582.0202,303.4169,62
3866,la,2020-12-22,87.8095,3581.1832,3144.6203,436.5629,32
3867,ma,2020-12-22,97.1715,4931.0115,4791.5398,139.4717,64
3868,md,2020-12-22,97.0845,3891.9898,3778.519,113.4708,47
3869,me,2020-12-22,95.178,2021.0,1923.5482,97.4518,22
3870,mi,2020-12-22,93.5384,10453.0093,9777.5743,675.435,44
3871,mn,2020-12-22,93.6486,4304.7522,4031.3402,273.412,46
3872,mo,2020-12-22,87.9736,4891.9876,4303.6564,588.3312,34
3873,ms,2020-12-22,88.5873,2467.1625,2185.592,281.5705,61
3874,mt,2020-12-22,87.9303,1326.2745,1166.197,160.0775,37
3875,nc,2020-12-22,92.8571,8924.0128,8286.5824,637.4304,29
3876,nd,2020-12-22,85.6727,704.3432,603.4298,100.9134,16
3877,ne,2020-12-22,89.8963,1863.7439,1675.4376,188.3063,58
3878,nh,2020-12-22,94.5658,1738.0,1643.5543,94.4457,15
3879,nj,2020-12-22,96.6163,5628.9971,5438.5309,190.4662,37
3880,nm,2020-12-22,95.8917,1959.1644,1878.6763,80.4881,46
3881,nv,2020-12-22,93.2073,1934.8136,1803.3873,131.4263,35
3882,ny,2020-12-22,96.4741,12067.002,11641.537,425.465,54
3883,oh,2020-12-22,93.8744,10748.9947,10090.5551,658.4396,43
3884,ok,2020-12-22,86.6097,3803.9961,3294.6302,509.3659,35
3885,or,2020-12-22,93.9928,4169.0323,3918.5916,250.4407,49
3886,pa,2020-12-22,93.7845,11591.0072,10870.5694,720.4378,24
3887,ri,2020-12-22,97.7404,1038.9885,1015.5111,23.4774,31
3888,sc,2020-12-22,90.8019,5299.0047,4811.5957,487.409,51
3889,sd,2020-12-22,85.0533,911.2825,775.0755,136.207,21
3890,tn,2020-12-22,89.264,6160.5483,5499.1505,661.3978,48
3891,tx,2020-12-22,92.2628,17194.9562,15864.5556,1330.4006,51
3892,us,2020-12-22,92.0367,255333.9452,236975.4244,18358.5208,53
3893,ut,2020-12-22,92.7469,2666.8972,2473.4649,193.4323,20
3894,va,2020-12-22,94.2983,7126.6476,6720.3104,406.3372,63
3895,vt,2020-12-22,94.8642,846.0008,802.5522,43.4486,0
3896,wa,2020-12-22,95.664,6444.9611,6165.5065,279.4546,50
3897,wi,2020-12-22,90.373,5332.9894,4819.5848,513.4046,28
3898,wv,2020-12-22,92.8544,2315.1065,2149.6778,165.4287,11
3899,wy,2020-12-22,79.7742,653.9633,521.6939,132.2694,27
3900,ak,2020-12-23,88.7821,779.0,691.6122,87.3878,11
3901,al,2020-12-23,89.3871,3622.1023,3237.6934,384.4089,52
3902,ar,2020-12-23,90.7644,2603.0708,2362.6627,240.4081,46
3903,az,2020-12-23,93.2917,5074.7644,4734.3315,340.4329,47
3904,ca,2020-12-23,95.8138,24090.1905,23081.7295,1008.461,57
3905,co,2020-12-23,93.5373,4787.9942,4478.559,309.4352,38
3906,ct,2020-12-23,97.1591,3783.0,3675.5284,107.4716,39
3907,dc,2020-12-23,98.2044,361.0,354.518,6.482,35
3908,de,2020-12-23,95.9137,1088.0073,1043.5482,44.4591,8
3909,fl,2020-12-23,89.9475,15433.0006,13881.6009,1551.3997,60
3910,ga,2020-12-23,86.9586,5377.9273,4676.5728,701.3545,68
3911,hi,2020-12-23,95.2237,826.0,786.5478,39.4522,16
3912,ia,2020-12-23,89.452,3349.1568,2995.887,353.2698,19
3913,id,2020-12-23,83.3788,1849.0522,1541.717,307.3352,33
3914,il,2020-12-23,94.0344,9713.0678,9133.6275,579.4403,47
3915,in,2020-12-23,92.1344,5790.0039,5334.5828,455.4211,53
3916,ks,2020-12-23,90.4366,2817.0269,2547.6228,269.4041,49
3917,ky,2020-12-23,92.3989,3816.7513,3526.6379,290.1134,45
3918,la,2020-12-23,87.8772,3568.1831,3135.6195,432.5636,70
3919,ma,2020-12-23,97.1772,4870.009,4732.5372,137.4718,45
3920,md,2020-12-23,97.1626,3822.9904,3714.5188,108.4716,39
3921,me,2020-12-23,95.2393,1984.0,1889.5476,94.4524,23
3922,mi,2020-12-23,93.8272,10359.0105,9719.5725,639.438,38
3923,mn,2020-12-23,94.0217,4188.7402,3938.3244,250.4158,33
3924,mo,2020-12-23,88.1529,4814.1201,4243.787,570.3331,56
3925,ms,2020-12-23,89.07,2435.7527,2169.5259,266.2268,57
3926,mt,2020-12-23,87.3759,1323.5778,1156.488,167.0898,8
3927,nc,2020-12-23,92.8929,8786.0128,8161.5823,624.4305,37
3928,nd,2020-12-23,86.8425,698.5186,606.6108,91.9078,11
3929,ne,2020-12-23,89.5087,1842.7615,1649.4315,193.33,45
3930,nh,2020-12-23,94.454,1739.0,1642.5555,96.4445,19
3931,nj,2020-12-23,96.7937,5534.997,5357.5291,177.4679,53
3932,nm,2020-12-23,96.1259,1870.3859,1797.925,72.4609,33
3933,nv,2020-12-23,92.9993,1905.9102,1772.4831,133.4271,44
3934,ny,2020-12-23,96.372,12003.0018,11567.5379,435.4639,52
3935,oh,2020-12-23,93.8201,10605.9985,9950.5596,655.4389,53
3936,ok,2020-12-23,86.767,3750.9966,3254.629,496.3676,29
3937,or,2020-12-23,93.5559,4088.0365,3824.599,263.4375,37
3938,pa,2020-12-23,93.8089,11459.0066,10749.5685,709.4381,32
3939,ri,2020-12-23,97.9146,1029.991,1008.5119,21.4791,26
3940,sc,2020-12-23,90.5651,5166.0039,4678.5972,487.4067,50
3941,sd,2020-12-23,83.8468,923.7479,774.5327,149.2152,7
3942,tn,2020-12-23,89.3603,6078.2224,5431.5181,646.7043,55
3943,tx,2020-12-23,92.254,17045.9382,15725.561,1320.3772,43
3944,us,2020-12-23,92.1082,252054.3307,234059.1247,17995.206,51
3945,ut,2020-12-23,93.1381,2585.8039,2408.3677,177.4362,19
3946,va,2020-12-23,94.4825,7056.4543,6667.1179,389.3364,68
3947,vt,2020-12-23,95.2876,816.0009,777.548,38.4529,10
3948,wa,2020-12-23,95.7476,6312.9568,6044.5024,268.4544,66
3949,wi,2020-12-23,90.0946,5283.9881,4760.5866,523.4015,18
3950,wv,2020-12-23,93.1346,2293.1064,2135.6747,157.4317,16
3951,wy,2020-12-23,81.0312,649.9908,526.6951,123.2957,9
3952,ak,2020-12-24,89.0707,763.0,679.6093,83.3907,0
3953,al,2020-12-24,89.5907,3616.1067,3239.6959,376.4108,37
3954,ar,2020-12-24,90.5032,2605.0643,2357.6653,247.399,57
3955,az,2020-12-24,93.3456,5040.7644,4705.3309,335.4335,34
3956,ca,2020-12-24,95.9658,23684.207,22728.7445,955.4625,57
3957,co,2020-12-24,93.6721,4731.9942,4432.5577,299.4365,31
3958,ct,2020-12-24,97.0428,3668.0,3559.5296,108.4704,17
3959,dc,2020-12-24,98.4463,353.0,347.5155,5.4845,42
3960,de,2020-12-24,96.4052,1070.0,1031.5359,38.4641,33
3961,fl,2020-12-24,89.9647,15290.0003,13755.6008,1534.3995,53
3962,ga,2020-12-24,87.0797,5350.9275,4659.5717,691.3558,40
3963,hi,2020-12-24,95.0477,837.0,795.5495,41.4505,17
3964,ia,2020-12-24,89.6108,3324.2489,2978.8855,345.3634,18
3965,id,2020-12-24,83.5366,1806.0518,1508.715,297.3368,14
3966,il,2020-12-24,93.955,9635.0226,9052.5832,582.4394,43
3967,in,2020-12-24,92.3963,5687.007,5254.5831,432.4239,46
3968,ks,2020-12-24,90.3622,2733.0275,2469.624,263.4035,24
3969,ky,2020-12-24,92.6227,3783.4331,3504.3176,279.1155,27
3970,la,2020-12-24,88.1795,3507.1836,3092.6168,414.5668,43
3971,ma,2020-12-24,97.1538,4830.0075,4692.536,137.4715,45
3972,md,2020-12-24,97.0032,3752.9975,3640.5276,112.4699,31
3973,me,2020-12-24,95.1754,1937.0,1843.5482,93.4518,41
3974,mi,2020-12-24,93.7953,10209.0371,9575.5993,633.4378,32
